ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1027918,U107451,F1273,1/8/2024 15:04,59
C1027919,U109005,F1282,4/21/2024 3:03,90
C1027920,U102166,F1273,2/1/2024 21:29,158
C1027921,U109871,F1158,3/6/2024 15:17,204
C1027922,U102058,F1130,8/22/2024 19:22,159
C1027923,U106070,F1080,7/8/2024 0:35,93
C1027924,U104393,F1194,6/22/2024 14:26,131
C1027925,U109412,F1218,9/23/2024 1:30,298
C1027926,U109819,F1125,4/4/2024 2:47,109
C1027927,U102380,F1273,10/14/2024 22:26,23
C1027928,U109591,F1125,4/28/2024 12:02,62
C1027929,U108325,F1085,4/23/2024 5:48,266
C1027930,U105051,F1172,5/23/2024 23:42,48
C1027931,U102709,F1139,5/14/2024 12:04,5
C1027932,U101279,F1038,11/25/2024 15:20,229
C1027933,U100552,F1189,10/20/2024 12:40,162
C1027934,U106331,F1182,6/4/2024 15:04,212
C1027935,U106872,F1274,2/2/2024 7:33,211
C1027936,U101153,F1093,7/19/2024 7:23,183
C1027937,U106919,F1117,2/15/2024 11:19,67
C1027938,U104158,F1052,3/3/2024 16:29,33
C1027939,U100954,F1219,2/11/2024 19:51,84
C1027940,U105565,F1232,1/17/2024 19:56,20
C1027941,U106868,F1067,1/28/2024 0:37,156
C1027942,U100235,F1260,2/6/2024 14:05,114
C1027943,U101108,F1162,11/26/2024 7:28,231
C1027944,U101796,F1134,12/4/2024 9:37,240
C1027945,U103473,F1089,7/5/2024 18:28,47
C1027946,U105285,F1147,11/20/2024 7:24,40
C1027947,U107395,F1131,3/24/2024 3:09,19
C1027948,U109582,F1095,10/20/2024 13:51,42
C1027949,U105529,F1200,8/19/2024 19:19,153
C1027950,U102211,F1188,7/7/2024 7:33,122
C1027951,U102641,F1116,3/11/2024 18:10,157
C1027952,U103228,F1108,6/25/2024 0:19,183
C1027953,U100926,F1053,2/12/2024 16:28,22
C1027954,U105822,F1129,11/6/2024 17:30,8
C1027955,U102921,F1219,11/5/2024 4:46,155
C1027956,U103827,F1196,8/27/2024 9:00,157
C1027957,U107335,F1013,2/22/2024 9:03,162
C1027958,U108312,F1044,5/18/2024 8:06,227
C1027959,U100965,F1201,9/2/2024 11:38,218
C1027960,U104213,F1299,2/2/2024 23:25,210
C1027961,U103719,F1174,7/12/2024 7:09,117
C1027962,U103913,F1256,4/22/2024 16:12,178
C1027963,U103179,F1251,4/21/2024 12:46,42
C1027964,U103370,F1189,10/28/2024 5:03,294
C1027965,U106818,F1130,1/4/2024 15:53,85
C1027966,U105906,F1280,2/9/2024 18:21,208
C1027967,U105138,F1029,11/12/2024 7:12,62
C1027968,U103091,F1099,8/14/2024 1:07,244
C1027969,U109968,F1057,7/4/2024 11:11,296
C1027970,U108963,F1157,8/6/2024 14:26,105
C1027971,U104656,F1270,10/8/2024 11:28,37
C1027972,U103577,F1222,7/21/2024 13:01,255
C1027973,U106297,F1170,7/22/2024 0:03,71
C1027974,U101538,F1124,5/3/2024 20:45,132
C1027975,U102867,F1278,9/9/2024 5:59,259
C1027976,U103549,F1237,1/2/2024 6:26,13
C1027977,U106527,F1217,2/26/2024 3:22,262
C1027978,U108995,F1063,7/16/2024 23:15,146
C1027979,U104776,F1186,2/15/2024 21:34,110
C1027980,U100178,F1049,6/29/2024 20:55,284
C1027981,U108806,F1143,1/12/2024 15:53,33
C1027982,U101754,F1247,4/20/2024 6:50,91
C1027983,U107695,F1154,6/4/2024 9:01,209
C1027984,U108238,F1144,1/23/2024 23:41,158
C1027985,U108015,F1080,7/21/2024 10:09,155
C1027986,U106701,F1129,10/10/2024 4:59,99
C1027987,U106326,F1118,5/30/2024 1:31,290
C1027988,U106497,F1278,8/1/2024 19:37,192
C1027989,U102534,F1106,4/23/2024 20:06,222
C1027990,U108407,F1050,11/24/2024 1:39,234
C1027991,U102939,F1278,11/14/2024 14:31,193
C1027992,U105765,F1201,7/30/2024 11:49,137
C1027993,U102899,F1233,9/21/2024 3:21,125
C1027994,U102876,F1231,4/17/2024 0:28,266
C1027995,U109428,F1032,5/5/2024 5:01,197
C1027996,U101007,F1122,8/20/2024 16:19,280
C1027997,U104829,F1195,8/26/2024 1:54,287
C1027998,U106464,F1227,3/29/2024 16:20,37
C1027999,U108057,F1007,6/14/2024 14:26,79
C1028000,U102159,F1276,11/14/2024 18:19,69
C1028001,U103184,F1120,12/14/2024 17:18,111
C1028002,U108565,F1187,11/16/2024 18:19,118
C1028003,U101286,F1143,8/2/2024 13:49,146
C1028004,U108559,F1173,5/21/2024 2:04,19
C1028005,U104473,F1065,7/9/2024 17:06,161
C1028006,U104920,F1022,1/21/2024 17:58,121
C1028007,U103925,F1289,3/6/2024 7:18,186
C1028008,U104769,F1191,9/2/2024 7:07,180
C1028009,U103116,F1132,9/11/2024 16:16,197
C1028010,U101294,F1136,8/23/2024 19:11,22
C1028011,U103976,F1245,3/5/2024 22:13,226
C1028012,U106865,F1037,1/15/2024 14:39,14
C1028013,U106390,F1237,6/24/2024 21:00,195
C1028014,U100173,F1082,5/30/2024 23:11,223
C1028015,U107325,F1168,11/9/2024 3:41,212
C1028016,U107818,F1262,7/29/2024 4:53,125
C1028017,U104981,F1189,3/20/2024 10:43,175
C1028018,U103834,F1116,3/5/2024 17:39,96
C1028019,U102429,F1025,12/8/2024 0:37,132
C1028020,U106567,F1077,2/13/2024 22:53,299
C1028021,U108005,F1294,7/26/2024 10:41,45
C1028022,U107789,F1157,8/23/2024 22:03,145
C1028023,U107462,F1073,10/27/2024 19:45,245
C1028024,U108884,F1001,5/2/2024 11:20,252
C1028025,U100873,F1293,12/10/2024 14:18,254
C1028026,U103096,F1283,1/31/2024 20:21,61
C1028027,U108949,F1270,3/27/2024 18:33,264
C1028028,U103624,F1028,10/30/2024 10:50,166
C1028029,U105553,F1043,3/30/2024 12:12,278
C1028030,U101565,F1235,11/8/2024 15:03,282
C1028031,U103116,F1094,8/14/2024 22:29,77
C1028032,U108500,F1034,2/29/2024 7:44,102
C1028033,U108345,F1072,4/11/2024 20:07,173
C1028034,U109158,F1180,8/17/2024 20:44,86
C1028035,U101163,F1180,5/3/2024 22:35,154
C1028036,U102816,F1006,7/16/2024 19:20,270
C1028037,U108576,F1268,1/20/2024 10:14,194
C1028038,U102795,F1083,9/4/2024 15:13,283
C1028039,U101056,F1242,5/24/2024 14:56,263
C1028040,U109923,F1188,10/25/2024 3:22,127
C1028041,U107345,F1221,1/5/2024 4:42,204
C1028042,U109861,F1040,12/25/2024 22:27,193
C1028043,U104076,F1218,11/8/2024 3:28,192
C1028044,U103774,F1221,11/10/2024 2:03,209
C1028045,U101459,F1168,5/31/2024 15:18,32
C1028046,U108133,F1151,12/17/2024 13:00,79
C1028047,U100005,F1285,3/27/2024 9:09,250
C1028048,U104786,F1279,1/17/2024 15:23,119
C1028049,U106938,F1275,12/4/2024 0:45,224
C1028050,U109833,F1255,12/13/2024 18:36,33
C1028051,U108168,F1135,12/9/2024 9:13,186
C1028052,U108109,F1208,2/20/2024 1:29,184
C1028053,U103829,F1094,11/7/2024 9:26,261
C1028054,U107034,F1195,5/25/2024 19:50,172
C1028055,U105350,F1032,7/1/2024 20:01,91
C1028056,U105520,F1220,4/13/2024 8:52,157
C1028057,U106870,F1115,7/26/2024 23:55,21
C1028058,U104880,F1059,6/11/2024 13:09,11
C1028059,U108808,F1082,11/22/2024 19:30,238
C1028060,U109077,F1254,7/20/2024 12:51,226
C1028061,U102070,F1237,6/5/2024 10:29,74
C1028062,U106950,F1098,5/29/2024 8:30,99
C1028063,U100160,F1177,5/21/2024 0:27,289
C1028064,U109409,F1243,4/9/2024 10:40,48
C1028065,U104178,F1118,6/13/2024 15:40,205
C1028066,U100167,F1102,2/1/2024 2:08,56
C1028067,U103912,F1224,4/12/2024 1:36,35
C1028068,U102702,F1271,3/1/2024 2:22,184
C1028069,U102602,F1236,9/17/2024 19:23,234
C1028070,U104439,F1034,9/10/2024 13:42,33
C1028071,U104107,F1203,4/5/2024 17:07,212
C1028072,U103605,F1070,3/31/2024 16:16,104
C1028073,U109745,F1131,8/15/2024 18:49,7
C1028074,U100449,F1075,2/13/2024 15:10,230
C1028075,U104669,F1173,12/24/2024 14:37,76
C1028076,U104027,F1235,1/19/2024 1:01,41
C1028077,U106734,F1259,5/9/2024 3:22,80
C1028078,U102537,F1165,10/13/2024 21:36,95
C1028079,U102709,F1035,10/7/2024 1:54,75
C1028080,U102957,F1022,10/21/2024 17:35,51
C1028081,U102664,F1219,2/13/2024 14:55,215
C1028082,U101789,F1027,1/19/2024 13:37,236
C1028083,U104102,F1032,5/22/2024 23:35,118
C1028084,U103234,F1213,1/29/2024 16:07,214
C1028085,U100318,F1038,1/12/2024 0:54,161
C1028086,U102177,F1021,11/10/2024 7:59,278
C1028087,U100428,F1188,12/5/2024 11:03,130
C1028088,U100900,F1186,4/6/2024 9:04,173
C1028089,U109812,F1207,5/7/2024 6:15,157
C1028090,U107422,F1241,6/3/2024 17:16,241
C1028091,U100748,F1109,6/22/2024 0:46,79
C1028092,U106144,F1060,9/7/2024 0:34,210
C1028093,U104872,F1140,4/23/2024 12:32,181
C1028094,U104289,F1206,8/10/2024 20:22,51
C1028095,U107531,F1224,3/24/2024 16:04,192
C1028096,U101027,F1214,9/17/2024 8:23,127
C1028097,U101140,F1196,5/26/2024 5:29,34
C1028098,U108100,F1166,9/20/2024 19:27,144
C1028099,U108429,F1168,11/9/2024 22:00,147
C1028100,U104825,F1196,9/6/2024 21:25,146
C1028101,U104553,F1058,7/3/2024 20:47,140
C1028102,U101754,F1188,12/4/2024 16:46,116
C1028103,U106992,F1177,7/12/2024 9:40,288
C1028104,U101610,F1235,12/18/2024 6:36,53
C1028105,U104439,F1182,1/22/2024 15:16,30
C1028106,U109679,F1271,10/27/2024 5:30,172
C1028107,U104758,F1202,11/21/2024 13:56,257
C1028108,U106519,F1154,8/21/2024 4:20,27
C1028109,U100245,F1118,4/16/2024 2:50,193
C1028110,U109469,F1086,9/8/2024 11:07,19
C1028111,U106842,F1012,12/28/2024 20:36,5
C1028112,U107058,F1121,12/8/2024 9:32,214
C1028113,U101556,F1054,3/6/2024 13:15,53
C1028114,U101557,F1201,5/30/2024 12:26,129
C1028115,U102222,F1206,8/30/2024 4:17,54
C1028116,U102332,F1078,5/24/2024 4:24,18
C1028117,U108496,F1214,6/16/2024 11:13,205
C1028118,U108984,F1161,4/29/2024 19:55,30
C1028119,U108598,F1131,11/29/2024 9:08,291
C1028120,U102966,F1076,5/21/2024 7:44,220
C1028121,U104002,F1068,2/13/2024 12:14,294
C1028122,U101360,F1225,11/7/2024 21:37,195
C1028123,U109245,F1179,8/24/2024 14:02,36
C1028124,U100439,F1263,3/11/2024 8:39,217
C1028125,U104353,F1271,4/10/2024 7:14,242
C1028126,U100782,F1147,1/31/2024 6:09,31
C1028127,U102610,F1284,10/14/2024 18:12,229
C1028128,U100233,F1274,10/28/2024 5:13,215
C1028129,U106666,F1216,7/3/2024 7:18,5
C1028130,U104488,F1036,1/10/2024 17:36,241
C1028131,U108653,F1066,8/31/2024 5:18,223
C1028132,U101751,F1126,9/6/2024 3:58,187
C1028133,U100838,F1146,11/5/2024 0:49,238
C1028134,U103209,F1051,8/24/2024 13:13,91
C1028135,U102784,F1062,9/18/2024 20:11,72
C1028136,U105594,F1054,7/19/2024 20:28,152
C1028137,U101351,F1008,4/29/2024 2:00,144
C1028138,U100205,F1007,4/4/2024 9:27,99
C1028139,U101094,F1210,10/22/2024 11:15,77
C1028140,U100184,F1100,2/12/2024 0:00,209
C1028141,U106745,F1046,10/5/2024 23:21,229
C1028142,U106902,F1279,1/22/2024 1:44,172
C1028143,U105502,F1028,3/5/2024 0:18,250
C1028144,U106688,F1048,10/9/2024 9:59,162
C1028145,U105778,F1111,3/25/2024 17:04,127
C1028146,U102729,F1196,7/31/2024 11:29,154
C1028147,U107893,F1076,9/24/2024 0:09,11
C1028148,U100313,F1102,1/19/2024 12:09,247
C1028149,U108419,F1007,6/15/2024 12:38,40
C1028150,U106801,F1122,4/13/2024 6:26,213
C1028151,U103093,F1274,11/25/2024 0:25,13
C1028152,U104095,F1237,6/24/2024 6:16,136
C1028153,U102739,F1009,9/5/2024 4:44,42
C1028154,U100926,F1176,6/14/2024 11:05,86
C1028155,U103336,F1073,12/14/2024 7:54,249
C1028156,U103121,F1017,11/26/2024 19:37,262
C1028157,U106885,F1009,11/28/2024 3:41,271
C1028158,U107542,F1065,6/27/2024 23:10,162
C1028159,U102355,F1008,6/28/2024 8:49,176
C1028160,U108728,F1126,3/5/2024 7:23,19
C1028161,U107374,F1239,4/28/2024 21:54,220
C1028162,U104170,F1037,11/1/2024 1:03,215
C1028163,U105772,F1134,5/30/2024 18:03,186
C1028164,U109633,F1258,7/31/2024 3:26,160
C1028165,U103399,F1153,1/28/2024 17:58,285
C1028166,U105695,F1115,3/3/2024 1:13,255
C1028167,U106737,F1039,3/14/2024 12:29,214
C1028168,U107929,F1088,5/11/2024 11:54,269
C1028169,U100608,F1098,4/27/2024 9:16,140
C1028170,U100611,F1173,11/22/2024 8:13,175
C1028171,U101020,F1282,3/28/2024 17:36,26
C1028172,U100240,F1226,3/21/2024 16:06,262
C1028173,U102052,F1117,1/15/2024 3:10,129
C1028174,U105334,F1070,10/15/2024 16:53,125
C1028175,U101602,F1165,2/22/2024 17:37,233
C1028176,U104489,F1147,8/21/2024 7:46,271
C1028177,U109606,F1214,2/26/2024 19:52,111
C1028178,U100368,F1148,5/14/2024 21:25,187
C1028179,U102076,F1233,10/7/2024 15:39,279
C1028180,U109638,F1068,6/4/2024 18:51,174
C1028181,U107109,F1167,11/24/2024 3:00,156
C1028182,U108200,F1239,5/22/2024 20:36,14
C1028183,U103516,F1234,8/16/2024 23:21,150
C1028184,U104429,F1053,3/7/2024 4:22,113
C1028185,U105045,F1032,3/27/2024 10:21,87
C1028186,U108584,F1192,11/15/2024 21:20,92
C1028187,U101851,F1210,8/14/2024 10:16,29
C1028188,U105427,F1068,7/25/2024 20:51,67
C1028189,U108970,F1150,3/24/2024 6:48,195
C1028190,U103431,F1053,2/11/2024 3:10,39
C1028191,U109890,F1258,11/14/2024 10:06,160
C1028192,U104482,F1273,7/29/2024 19:22,109
C1028193,U106252,F1258,3/12/2024 2:17,208
C1028194,U106482,F1114,8/17/2024 0:24,94
C1028195,U103271,F1258,6/13/2024 22:05,260
C1028196,U103508,F1141,8/31/2024 10:35,248
C1028197,U106976,F1135,1/15/2024 19:03,281
C1028198,U103892,F1287,1/28/2024 9:50,122
C1028199,U103111,F1018,12/1/2024 6:53,153
C1028200,U104317,F1261,9/11/2024 6:21,74
C1028201,U101866,F1047,8/23/2024 16:50,67
C1028202,U109244,F1221,1/17/2024 0:03,33
C1028203,U100926,F1183,3/5/2024 5:02,69
C1028204,U103772,F1175,4/23/2024 7:58,141
C1028205,U105927,F1030,11/19/2024 4:11,123
C1028206,U102095,F1169,7/11/2024 7:46,284
C1028207,U109018,F1212,8/6/2024 20:59,286
C1028208,U104695,F1039,7/19/2024 15:11,251
C1028209,U100769,F1234,11/1/2024 22:54,276
C1028210,U106714,F1276,5/21/2024 3:21,203
C1028211,U108648,F1298,7/26/2024 5:22,21
C1028212,U109264,F1165,8/31/2024 15:27,234
C1028213,U102775,F1127,5/17/2024 1:57,38
C1028214,U105367,F1124,10/1/2024 14:10,279
C1028215,U106433,F1014,5/1/2024 19:43,140
C1028216,U104630,F1188,2/15/2024 4:17,155
C1028217,U107698,F1036,6/11/2024 11:48,276
C1028218,U105502,F1266,5/10/2024 13:04,190
C1028219,U102971,F1093,7/4/2024 23:39,146
C1028220,U104400,F1117,3/16/2024 3:01,86
C1028221,U101642,F1098,2/25/2024 5:23,117
C1028222,U101017,F1162,1/29/2024 19:12,93
C1028223,U104042,F1169,10/30/2024 20:53,65
C1028224,U109655,F1041,3/21/2024 6:14,59
C1028225,U101511,F1051,8/4/2024 21:16,285
C1028226,U105617,F1100,1/16/2024 23:04,228
C1028227,U106275,F1027,12/24/2024 9:06,29
C1028228,U104471,F1232,9/14/2024 7:55,285
C1028229,U101721,F1202,5/1/2024 21:17,195
C1028230,U100686,F1001,8/5/2024 10:42,232
C1028231,U104466,F1080,8/12/2024 3:50,104
C1028232,U104250,F1190,7/29/2024 12:17,125
C1028233,U106388,F1112,4/21/2024 23:11,257
C1028234,U103277,F1184,7/1/2024 16:57,108
C1028235,U105955,F1051,1/22/2024 1:19,138
C1028236,U103499,F1244,2/16/2024 0:58,18
C1028237,U101444,F1113,3/20/2024 17:40,221
C1028238,U108279,F1224,1/29/2024 10:43,10
C1028239,U101529,F1028,7/1/2024 10:33,260
C1028240,U103185,F1067,6/27/2024 6:35,242
C1028241,U100012,F1080,7/3/2024 6:57,79
C1028242,U105276,F1120,5/12/2024 18:46,272
C1028243,U108511,F1231,3/13/2024 11:55,13
C1028244,U104387,F1120,8/28/2024 20:58,223
C1028245,U104868,F1268,1/12/2024 12:49,259
C1028246,U109875,F1211,7/12/2024 23:39,110
C1028247,U105596,F1184,2/2/2024 5:03,51
C1028248,U105770,F1227,11/3/2024 15:31,44
C1028249,U104253,F1260,3/13/2024 4:23,256
C1028250,U108575,F1282,9/19/2024 3:17,261
C1028251,U106199,F1266,1/27/2024 9:29,36
C1028252,U101096,F1034,8/3/2024 16:06,292
C1028253,U100969,F1286,4/22/2024 19:17,50
C1028254,U106903,F1226,12/30/2024 7:08,73
C1028255,U102520,F1230,1/16/2024 23:02,173
C1028256,U103251,F1261,10/18/2024 20:50,253
C1028257,U100193,F1220,1/9/2024 3:21,231
C1028258,U107551,F1150,10/31/2024 15:56,52
C1028259,U101252,F1026,1/22/2024 14:01,54
C1028260,U100794,F1121,12/4/2024 6:51,284
C1028261,U101626,F1133,7/7/2024 7:15,95
C1028262,U105190,F1160,2/29/2024 5:50,203
C1028263,U108282,F1002,2/3/2024 14:01,222
C1028264,U107243,F1103,5/5/2024 16:15,25
C1028265,U107364,F1103,12/15/2024 20:19,276
C1028266,U104172,F1269,5/31/2024 0:36,129
C1028267,U101320,F1176,4/30/2024 4:50,262
C1028268,U103459,F1055,9/8/2024 18:35,276
C1028269,U102369,F1137,9/13/2024 14:45,275
C1028270,U102468,F1254,10/2/2024 12:26,276
C1028271,U109849,F1165,5/11/2024 6:12,228
C1028272,U104037,F1155,11/7/2024 3:21,233
C1028273,U100345,F1012,5/23/2024 10:07,72
C1028274,U101664,F1236,6/29/2024 19:57,190
C1028275,U103873,F1254,9/20/2024 17:05,89
C1028276,U100649,F1196,7/10/2024 16:20,287
C1028277,U105380,F1174,8/21/2024 22:32,284
C1028278,U107851,F1274,1/8/2024 22:26,202
C1028279,U106292,F1225,2/21/2024 2:30,166
C1028280,U101912,F1232,6/20/2024 20:44,214
C1028281,U107196,F1106,10/12/2024 12:47,281
C1028282,U106095,F1191,1/7/2024 14:27,162
C1028283,U108050,F1192,12/8/2024 4:30,45
C1028284,U108058,F1113,11/12/2024 2:15,254
C1028285,U105680,F1213,10/13/2024 4:44,266
C1028286,U103260,F1239,7/16/2024 7:19,19
C1028287,U102112,F1092,7/27/2024 4:26,22
C1028288,U109674,F1104,11/24/2024 11:58,14
C1028289,U108867,F1221,11/22/2024 23:20,71
C1028290,U100475,F1163,1/22/2024 17:38,258
C1028291,U100325,F1179,5/8/2024 5:33,66
C1028292,U107686,F1269,7/29/2024 2:03,196
C1028293,U103263,F1272,3/29/2024 4:39,295
C1028294,U108039,F1027,3/13/2024 8:16,275
C1028295,U102135,F1116,8/15/2024 20:39,269
C1028296,U104253,F1138,8/29/2024 23:06,172
C1028297,U109488,F1046,3/18/2024 6:03,208
C1028298,U105035,F1245,1/29/2024 1:57,18
C1028299,U108135,F1278,12/7/2024 3:48,10
C1028300,U100281,F1208,10/18/2024 2:23,209
C1028301,U100656,F1004,1/9/2024 8:41,279
C1028302,U102210,F1094,7/29/2024 9:29,148
C1028303,U109092,F1079,10/26/2024 5:30,289
C1028304,U107468,F1075,11/27/2024 14:40,198
C1028305,U100143,F1157,9/29/2024 17:45,101
C1028306,U103369,F1203,11/17/2024 6:41,133
C1028307,U103933,F1066,10/17/2024 19:14,134
C1028308,U107355,F1180,8/25/2024 21:04,50
C1028309,U102535,F1069,3/13/2024 12:46,257
C1028310,U109605,F1049,9/30/2024 9:55,170
C1028311,U109235,F1111,12/24/2024 15:32,159
C1028312,U100649,F1270,5/11/2024 20:06,44
C1028313,U104760,F1212,11/6/2024 9:02,264
C1028314,U103291,F1183,11/17/2024 7:00,20
C1028315,U107121,F1193,9/14/2024 4:05,257
C1028316,U108364,F1237,4/26/2024 20:03,123
C1028317,U103021,F1111,7/24/2024 23:09,44
C1028318,U102048,F1194,8/19/2024 5:28,292
C1028319,U105323,F1154,8/8/2024 9:06,90
C1028320,U101894,F1086,2/28/2024 20:57,35
C1028321,U105320,F1264,8/8/2024 8:14,175
C1028322,U103976,F1035,5/15/2024 22:32,28
C1028323,U100408,F1266,10/13/2024 16:03,205
C1028324,U103375,F1294,2/26/2024 7:20,263
C1028325,U106887,F1268,1/2/2024 4:08,71
C1028326,U107899,F1076,1/12/2024 13:51,70
C1028327,U100577,F1116,6/30/2024 7:40,109
C1028328,U108145,F1005,9/19/2024 15:01,85
C1028329,U104177,F1298,4/6/2024 19:39,78
C1028330,U100602,F1024,6/26/2024 16:24,106
C1028331,U103755,F1211,8/25/2024 8:09,143
C1028332,U106690,F1024,6/8/2024 3:20,169
C1028333,U104069,F1228,11/14/2024 12:54,143
C1028334,U106320,F1072,10/18/2024 5:14,167
C1028335,U105334,F1296,9/25/2024 9:44,182
C1028336,U109179,F1107,9/2/2024 22:37,293
C1028337,U104236,F1162,8/28/2024 6:50,18
C1028338,U104234,F1055,5/31/2024 4:04,223
C1028339,U103118,F1043,12/19/2024 21:12,227
C1028340,U101083,F1005,11/26/2024 4:16,296
C1028341,U109779,F1200,3/24/2024 16:57,208
C1028342,U101084,F1249,11/19/2024 1:37,198
C1028343,U101749,F1120,5/30/2024 8:33,135
C1028344,U103166,F1047,10/22/2024 3:15,175
C1028345,U109847,F1005,3/10/2024 6:40,99
C1028346,U103546,F1036,7/12/2024 18:55,60
C1028347,U108231,F1225,3/12/2024 4:39,164
C1028348,U101350,F1231,1/3/2024 21:59,64
C1028349,U101994,F1148,4/25/2024 4:11,242
C1028350,U106580,F1233,12/13/2024 18:40,195
C1028351,U100743,F1125,10/21/2024 21:29,108
C1028352,U103282,F1051,12/9/2024 16:06,245
C1028353,U104133,F1090,9/19/2024 1:26,105
C1028354,U106611,F1066,10/26/2024 17:30,288
C1028355,U109298,F1216,2/13/2024 9:22,293
C1028356,U103427,F1033,7/23/2024 8:24,188
C1028357,U108821,F1178,5/20/2024 6:39,216
C1028358,U104910,F1148,10/1/2024 10:52,231
C1028359,U103985,F1127,1/30/2024 19:11,185
C1028360,U105756,F1003,7/16/2024 13:17,167
C1028361,U107443,F1168,1/6/2024 13:53,158
C1028362,U100491,F1294,3/16/2024 7:06,242
C1028363,U106441,F1228,11/29/2024 22:14,298
C1028364,U107976,F1048,8/20/2024 3:24,31
C1028365,U104153,F1191,1/8/2024 19:15,86
C1028366,U109674,F1182,4/9/2024 2:12,30
C1028367,U101949,F1106,8/27/2024 9:28,139
C1028368,U105493,F1195,12/6/2024 17:55,21
C1028369,U103133,F1183,2/24/2024 23:13,14
C1028370,U102134,F1264,7/5/2024 0:32,270
C1028371,U100610,F1151,9/8/2024 12:46,296
C1028372,U107566,F1119,5/17/2024 20:37,297
C1028373,U109339,F1028,1/11/2024 6:26,111
C1028374,U106117,F1006,8/15/2024 22:13,126
C1028375,U104741,F1283,1/28/2024 20:25,230
C1028376,U102561,F1042,8/14/2024 9:06,29
C1028377,U107045,F1168,9/2/2024 15:17,5
C1028378,U100828,F1028,4/8/2024 1:54,59
C1028379,U101695,F1172,7/23/2024 19:31,244
C1028380,U105774,F1272,11/1/2024 8:43,39
C1028381,U103465,F1094,4/30/2024 23:31,271
C1028382,U100265,F1158,5/25/2024 22:11,189
C1028383,U101289,F1068,4/4/2024 12:41,141
C1028384,U105411,F1159,6/10/2024 3:04,247
C1028385,U100472,F1068,7/10/2024 18:33,154
C1028386,U106542,F1213,8/2/2024 8:37,20
C1028387,U105192,F1050,11/2/2024 8:51,49
C1028388,U101896,F1253,11/29/2024 5:21,198
C1028389,U103154,F1031,7/4/2024 19:37,152
C1028390,U106317,F1219,12/13/2024 4:15,280
C1028391,U109081,F1283,6/21/2024 0:24,95
C1028392,U101611,F1144,12/17/2024 6:20,276
C1028393,U106434,F1161,6/9/2024 16:27,298
C1028394,U104476,F1187,2/22/2024 22:09,217
C1028395,U108377,F1215,9/8/2024 23:11,168
C1028396,U103333,F1193,3/7/2024 21:09,99
C1028397,U102226,F1090,10/30/2024 4:40,173
C1028398,U103213,F1264,10/16/2024 11:07,37
C1028399,U104015,F1051,2/28/2024 15:39,247
C1028400,U101291,F1163,8/14/2024 16:37,8
C1028401,U102517,F1056,12/10/2024 11:19,189
C1028402,U108049,F1010,8/12/2024 7:32,281
C1028403,U102154,F1031,6/27/2024 13:28,236
C1028404,U107604,F1218,5/9/2024 22:48,58
C1028405,U103102,F1179,6/7/2024 18:31,183
C1028406,U103618,F1124,8/30/2024 23:53,187
C1028407,U103843,F1294,3/25/2024 12:49,43
C1028408,U100520,F1063,8/18/2024 11:58,285
C1028409,U101644,F1282,9/27/2024 20:55,294
C1028410,U100654,F1095,10/19/2024 2:51,178
C1028411,U100041,F1108,2/22/2024 12:31,207
C1028412,U103784,F1122,3/14/2024 15:14,155
C1028413,U103951,F1250,12/16/2024 5:28,257
C1028414,U105420,F1233,2/28/2024 21:53,33
C1028415,U101513,F1223,6/30/2024 22:37,232
C1028416,U104766,F1122,9/30/2024 7:42,248
C1028417,U103736,F1175,12/23/2024 20:13,285
C1028418,U109472,F1192,5/26/2024 4:15,116
C1028419,U104924,F1116,5/13/2024 3:32,280
C1028420,U107892,F1289,9/19/2024 22:47,139
C1028421,U108411,F1256,12/5/2024 12:49,71
C1028422,U104009,F1041,6/4/2024 20:17,101
